Surface habitable,Surface du terrain,Chambres,Meublé,Type de cuisine,Surface du jardin,Terrasse,Surface de la terrasse,Nombre de façades,État du bâtiment,Combien de feux ouverts ?,Piscine,Salles de bains,Toilettes,Dressing,Cave,Bureau,Salon,Parkings intérieurs,Parkings extérieurs,Salle à manger,Salles de douche,Buanderie,Année de construction,id,transactionType,type,subtype,zip,price,état
200,375,5,None,None,None,None,None,None,None,None,None,2,None,Non,None,Non,None,None,None,None,None,None,1960,9294603,for sale,house,house,9700,399000,None
None,445,3,Non,Équipée,None,None,None,3,Excellent état,None,None,1,2,Non,None,Non,None,None,None,None,None,None,2021,8488743,for sale,house,house,9700,248966,as new
181,170,4,None,Équipée,None,Oui,None,None,None,None,None,1,2,Non,None,Non,Oui,1,None,Oui,None,None,2020,9266342,for sale,house,house,9700,328000,None
183,218,4,None,Équipée,None,Oui,None,None,None,None,None,1,2,Non,None,Non,Oui,1,None,Oui,None,None,2020,9266344,for sale,house,house,9700,333100,None
None,452,3,Non,Équipée,None,None,None,3,Excellent état,None,None,1,2,Non,None,Non,None,None,None,None,None,None,2021,9204873,for sale,house,house,9700,273730,as new
None,785,4,Non,Équipée,None,None,None,4,Excellent état,None,None,1,2,Non,None,Non,None,None,None,None,None,None,2021,8488742,for sale,house,house,9700,343007,as new
None,1660,4,Non,Équipée,None,None,None,4,Excellent état,None,None,1,2,Non,None,Non,None,None,None,None,None,None,2021,9167089,for sale,house,house,9700,501507,as new
None,11000,2,Non,None,None,Oui,None,4,Fraîchement rénové,None,None,1,None,None,None,None,None,None,None,None,None,None,None,9162440,for sale,house,country cottage,9700,1875000,just renovated
None,3220,3,None,None,None,None,None,None,À rénover,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,8991780,for sale,house,house,9700,399000,to renovate
None,103,1,Non,None,None,None,None,3,À rénover,None,None,1,1,Non,None,Non,None,None,None,None,None,None,1955,9059391,for sale,house,house,9700,115000,to renovate
160,156,3,None,None,None,None,None,None,None,None,None,1,None,Non,None,Non,None,None,None,None,None,None,2020,9254877,for sale,house,house,9700,319500,None
None,617,3,None,None,None,None,None,None,None,None,None,1,1,Non,Oui,Non,Oui,1,None,None,None,None,None,9244463,for sale,house,house,9700,259000,None
None,391,3,None,None,None,Oui,None,3,Excellent état,None,None,None,None,None,Oui,None,Oui,1,None,None,None,None,1971,9297434,for sale,house,house,9700,440000,as new
None,5789,4,None,None,None,None,None,None,À rénover,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,8488354,for sale,house,country cottage,9700,499500,to renovate
None,5789,4,None,None,None,None,None,None,À rénover,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,9285418,for sale,house,country cottage,9700,499500,to renovate
None,155,3,None,None,90,None,None,3,Excellent état,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9151137,for sale,house,house,9700,287000,as new
None,98,1,Non,None,None,None,None,None,None,None,None,1,1,Non,None,Non,None,None,None,None,None,None,1955,9059392,for sale,house,house,9700,110000,None
None,426,3,None,None,None,Oui,None,3,À rénover,None,None,None,None,None,None,None,Oui,1,None,None,None,None,None,9264913,for sale,house,house,9700,170000,to renovate
None,None,3,None,None,None,None,18,None,None,None,None,1,2,Non,None,Non,None,1,None,None,None,None,None,9278255,for sale,house,house,9700,260000,None
None,315,3,None,None,None,Oui,None,2,Bon,None,None,None,None,None,Oui,None,Oui,1,None,None,None,None,None,9243929,for sale,house,house,9700,389000,good
None,None,3,None,Équipée,None,None,None,None,None,None,None,1,None,Non,Oui,Non,Oui,None,None,Oui,None,None,None,9159092,for sale,house,house,9700,155000,None
171,None,4,Non,Équipée,54515,None,None,None,Bon,None,None,2,2,Non,None,Non,None,1,1,None,None,None,None,9215465,for sale,apartment,apartment,5377,227500,good
220,1723,4,Non,Américaine hyper-équipée,1723,None,25,4,Excellent état,None,None,3,3,Non,None,Non,None,1,10,None,None,None,2005,9125349,for sale,house,house,5377,435000,as new
120,1160,3,None,Équipée,900,Oui,None,4,Bon,None,None,1,2,None,Oui,None,None,None,4,None,None,Oui,1900,9297257,for sale,house,house,5377,290000,good
362,2200,5,None,Équipée,2043,None,40,4,Bon,None,None,2,2,None,None,Oui,None,1,5,None,1,None,2007,9271105,for sale,house,house,5377,539000,good
181,859,5,Non,Équipée,859,None,30,4,Bon,None,None,2,2,Non,None,Non,None,None,5,None,None,None,None,9177247,for sale,house,house,5377,269000,good
120,1355,1,Non,Semi-équipée,None,None,30,None,Bon,None,None,None,1,Non,None,None,None,None,None,None,None,None,None,9251174,for sale,house,country cottage,5377,180000,good
56,56,2,Oui,None,None,None,17,4,Excellent état,None,None,None,1,None,None,None,None,None,1,None,None,None,1987,9294190,for sale,house,chalet,5377,110000,as new
200,1600,3,None,None,None,None,None,4,Excellent état,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9295456,for sale,house,house,5377,450000,as new
None,755,1,Non,Américaine équipée,655,None,40,3,Bon,None,None,1,2,None,None,None,None,None,4,None,1,None,None,9215003,for sale,house,house,5377,190000,good
None,None,3,Non,None,None,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,2021,9254942,for sale,house,house,5377,305000,None
56,56,2,Oui,Américaine équipée,None,None,None,4,Bon,None,None,None,1,None,None,None,None,None,1,None,1,None,1987,9274771,for sale,house,chalet,5377,100000,good
30,530,1,Oui,Semi-équipée,None,Oui,None,4,None,None,None,None,None,None,None,None,None,1,None,None,1,None,1981,9108867,for sale,house,house,5377,78000,None
60,607,2,Non,Semi-équipée,None,Oui,None,4,None,None,None,None,1,None,None,None,None,None,None,None,1,None,None,9295898,for sale,house,house,5377,129000,None
None,1018,3,Non,None,None,None,None,4,None,None,None,1,2,None,Oui,None,None,1,None,None,1,None,None,9064603,for sale,house,house,5377,395000,None
None,1018,3,Non,None,None,None,None,4,None,None,None,1,2,None,Oui,None,None,1,None,None,1,None,None,9062672,for sale,house,house,5377,395000,None
124,600,2,Non,Équipée,None,None,28,3,None,None,None,None,1,None,None,None,None,None,1,Oui,1,None,None,9289648,for sale,house,house,5377,300000,None
270,900,4,Non,Équipée,500,None,49,4,None,None,None,None,2,None,None,None,None,None,2,None,2,None,None,9289566,for sale,house,house,5377,530000,None
145,1170,2,Non,Équipée,1000,None,None,3,None,None,None,None,None,None,Oui,None,None,1,2,Oui,1,Oui,None,9297318,for sale,house,house,5377,48000,None
150,473,3,Non,None,None,Oui,None,3,None,None,None,1,2,None,None,None,None,None,None,None,None,None,2021,9257992,for sale,house,house,5377,195000,None
150,450,3,Non,None,None,Oui,None,3,None,None,None,1,2,None,None,None,None,None,None,None,None,None,2021,9252723,for sale,house,house,5377,195000,None
68,296,2,Oui,Américaine semi-équipée,200,None,18,4,Bon,None,None,1,1,None,None,None,None,None,2,None,1,None,2005,9206514,for sale,house,chalet,5377,119900,good
56,369,2,Oui,Équipée,None,Oui,None,4,Excellent état,None,None,1,1,None,None,None,None,1,2,None,None,Oui,2003,9314565,for sale,house,chalet,5377,67500,as new
54,1874,2,Oui,Américaine équipée,1800,None,20,4,Bon,None,None,1,None,None,None,None,Oui,2,None,None,None,None,1984,9299250,for sale,house,chalet,5377,165000,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,1,None,None,None,None,7638428,for sale,house group,house group,5377,214500 - 219500,None
70,300,1,None,None,None,None,None,4,Excellent état,None,None,None,None,None,None,None,None,None,None,None,None,None,1981,9161482,for sale,house,chalet,5377,15000,as new
70,565,2,Non,Semi-équipée,None,None,25,None,À rafraîchir,None,None,None,1,Non,None,None,None,None,None,None,None,None,None,9260027,for sale,house,country cottage,5377,99500,to be done up
140,2500,3,Non,Pas équipée,2500,None,None,4,Bon,None,None,None,2,None,None,None,None,None,None,None,2,None,1980,6757190,for sale,house,house,5377,299500,good
125,1775,1,Non,Équipée,None,None,None,4,Bon,None,None,None,1,None,None,None,None,None,None,None,1,None,2006,8479031,for sale,house,bungalow,5377,165000,good
45,970,2,Non,Équipée,None,Oui,None,4,Bon,None,None,None,1,None,None,Non,None,None,None,None,1,None,None,9220075,for sale,house,chalet,5377,75000,good
200,500,4,None,Équipée,None,None,None,4,Bon,1,None,None,2,Oui,Oui,Oui,Oui,None,3,None,2,Oui,None,9147585,for sale,house,country cottage,5377,495000,good
450,2075,6,Non,Équipée,None,None,None,4,Bon,None,None,3,None,None,None,None,None,None,None,None,None,None,None,8849685,for sale,house,house,5377,325000,good
197,1448,4,Non,Hyper équipée,None,Oui,None,4,Excellent état,None,None,1,1,None,None,Non,None,1,2,None,None,Oui,None,9029993,for sale,house,chalet,5377,390000,as new
80,1100,1,Non,Hyper équipée,None,Oui,None,4,Excellent état,None,None,None,1,None,None,Non,None,None,2,None,1,Oui,None,9239670,for sale,house,chalet,5377,170000,as new
71,320,2,None,Équipée,None,None,72,4,None,None,None,None,1,None,None,None,None,None,None,None,1,None,None,9260325,for sale,house,house,5377,125000,None
None,300,1,None,None,230,None,None,4,À rafraîchir,None,None,None,None,None,None,None,None,1,1,None,None,None,None,9294253,for sale,house,chalet,5377,55000,to be done up
None,800,2,Non,Pas équipée,None,Oui,None,4,À rénover,None,None,None,1,None,None,Non,None,None,2,None,1,None,1975,9272018,for sale,house,bungalow,5377,48000,to renovate
None,6548,4,None,Équipée,None,None,None,None,None,None,None,1,None,None,None,None,Oui,None,None,Oui,None,None,None,8835221,for sale,house,house,5377,120000,None
135,1600,2,Non,Hyper équipée,None,Oui,None,4,None,None,None,None,1,None,None,Non,None,None,3,None,1,None,None,9239671,for sale,house,chalet,5377,249000,None
30,214,1,None,None,None,Oui,None,4,None,None,None,1,None,None,None,None,None,None,None,None,None,None,1980,9257133,for sale,house,chalet,5377,22000,None
55,460,1,Non,None,None,Oui,None,4,None,None,None,None,None,None,None,Non,None,None,2,None,None,None,2011,9239672,for sale,house,house,5377,110000,None
172,130,2,Non,None,130,None,None,None,None,None,None,None,3,None,None,None,None,None,2,None,2,None,None,8998827,for sale,house,house,5377,89000,None
117,None,2,Non,Équipée,None,None,13,3,None,None,None,None,None,None,None,None,None,None,1,None,None,None,None,9045613,for sale,apartment,apartment,3890,203735,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9075893,for sale,house group,house group,3890,295000 - 318000,None
268,6,3,Non,None,430,None,114,2,Bon,None,None,1,2,None,Oui,None,Oui,None,None,None,1,None,1954,8806196,for sale,house,house,3890,199000,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9093111,for sale,house group,house group,3890,261763 - 335922,None
None,662,2,None,None,None,None,None,None,À rénover,None,None,1,None,None,None,None,None,None,None,None,None,None,None,9305924,for sale,house,farmhouse,3890,70000,to renovate
None,439,3,None,None,None,None,None,2,À rénover,None,None,1,2,None,Oui,None,Oui,1,None,None,1,None,None,9255150,for sale,house,house,3890,94000,to renovate
None,835,3,None,None,None,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,9305838,for sale,house,house,3890,160000,None
None,282,4,None,None,None,None,None,None,None,None,None,1,1,Non,None,Non,Oui,None,None,Oui,None,None,None,9259086,for sale,house,house,3890,264000,None
None,None,4,None,None,None,None,None,None,None,None,None,1,1,Non,None,Non,Oui,None,None,Oui,None,None,None,9259087,for sale,house,house,3890,266000,None
130,202,3,Non,Pas équipée,None,None,None,3,À rénover,None,None,1,1,Non,None,Non,Oui,1,1,None,None,None,1918,9186077,for sale,house,house,3890,148000,to renovate
150,952,3,Non,Équipée,700,None,20,3,Excellent état,None,None,1,2,Non,None,Oui,None,1,2,None,1,Oui,1957,9070737,for sale,house,house,3890,265000,as new
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9012124,for sale,house group,house group,3890,303000 - 335000,None
None,1031,4,Non,Équipée,None,None,None,4,Excellent état,None,None,None,None,Non,None,Non,None,None,None,None,None,None,2008,9314945,for sale,house,villa,3890,489000,as new
136,705,3,Non,Équipée,200,None,30,4,Excellent état,1,None,1,1,Non,None,Non,None,1,3,None,None,Oui,1976,9170903,for sale,house,house,3890,278000,as new
227,1198,5,Non,None,None,Oui,None,4,Bon,None,None,None,None,None,None,Non,Oui,None,None,None,None,None,2012,9044940,for sale,house,house,3890,424000,good
180,1215,1,Non,None,1100,None,None,3,None,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,9075182,for sale,house,house,3890,159000,None
122,193,2,Non,Équipée,123,None,22,2,Bon,None,None,1,1,None,None,Oui,None,None,None,None,None,None,1875,9308019,for sale,house,house,3890,189000,good
None,225,4,Non,Équipée,None,None,None,2,À rafraîchir,None,None,1,3,None,None,None,None,3,None,None,None,None,1975,9235333,for sale,house,house,3890,179500,to be done up
None,643,4,Non,Semi-équipée,None,None,60,3,Bon,None,None,1,2,None,Oui,None,None,1,None,None,None,None,1949,9256578,for sale,house,house,3890,210000,good
140,534,3,Non,Semi-équipée,None,None,None,3,À rénover,None,None,1,2,None,Oui,None,None,None,None,None,None,None,1899,9255625,for sale,house,house,3890,95000,to renovate
204,864,5,Non,Équipée,None,None,None,4,None,None,None,None,2,None,None,None,None,1,4,None,None,None,1984,9050939,for sale,house,house,3890,249000,None
150,1100,2,Non,Hyper équipée,None,None,None,None,Fraîchement rénové,None,None,1,1,Non,None,Non,None,1,None,Oui,None,None,1957,9021490,for sale,house,villa,3890,299000,just renovated
158,1165,3,None,Équipée,None,None,None,4,None,None,None,1,1,Oui,None,Non,None,1,None,None,None,None,1995,9304606,for sale,house,house,3890,344000,None
129,394,2,Non,Équipée,None,None,None,3,À rénover,None,None,1,2,Non,None,Non,None,1,None,Oui,None,None,1939,9214830,for sale,house,house,3890,149000,to renovate
577,486,None,Non,None,101,None,None,None,À rénover,None,None,None,2,None,None,Non,None,1,None,None,None,None,1850,8881518,for sale,house,house,3890,249000,to renovate
180,333,4,Non,Équipée,None,None,28,3,Excellent état,None,None,1,2,None,None,None,None,2,2,None,None,None,2020,9059525,for sale,house,house,3890,299500,as new
224,1139,4,None,None,None,None,None,None,Excellent état,None,None,2,2,Oui,None,Oui,None,None,None,None,None,Oui,1885,9276401,for sale,house,house,3890,379000,as new
None,285,4,Non,None,None,None,None,3,None,None,None,2,None,None,None,None,None,None,None,None,None,None,1939,6934972,for sale,house,house,3890,189000,None
144,665,3,None,Équipée,None,None,None,4,None,None,None,1,1,Oui,None,Non,None,None,None,Oui,None,None,None,9170725,for sale,house,house,3890,274318,None
144,665,3,None,None,None,None,None,4,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,9168154,for sale,house,house,3890,251094,None
145,23337,3,Non,None,None,None,None,None,None,None,None,None,None,None,None,Non,None,None,None,None,None,None,1953,9286676,for sale,house,house,3890,395000,None
None,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9305483,for sale,house,house,3890,399000,None
175,686,3,Non,Équipée,None,None,None,4,Bon,None,None,1,2,Oui,None,Oui,None,None,3,None,None,Oui,2005,9281537,for sale,house,house,2491,395000,good
151,657,4,Non,Semi-équipée,None,Oui,None,2,À rénover,None,None,1,1,None,Oui,None,None,3,None,None,None,None,1950,8914103,for sale,house,house,2491,195000,to renovate
420,2336,5,Non,None,None,Oui,None,None,Excellent état,None,None,2,3,Non,None,Non,None,1,None,None,None,None,1938,9316590,for sale,house,house,2491,725000,as new
230,557,3,None,None,None,None,None,4,Excellent état,None,None,1,2,None,None,None,None,1,None,None,None,None,None,9306996,for sale,house,house,2491,330000,as new
262,245,3,None,None,100,None,None,3,Bon,None,None,2,2,None,None,None,None,None,9,None,1,None,None,9263325,for sale,house,house,2491,325000,good
220,987,3,Non,None,None,Oui,None,None,None,None,None,1,2,None,None,Oui,None,None,None,None,1,None,None,9301043,for sale,house,villa,2491,455000,None
None,1283,3,None,None,None,None,None,4,None,None,None,1,None,None,None,None,None,1,None,None,None,None,1999,9261233,for sale,house,house,2491,365000,None
